"","Phylum","Slope:Chalk","Slope:Limestone","Estimate diff.","low CI","high CI","Slope:Chalk","City:Chalk","Estimate diff.","low CI","high CI","Slope:Chalk","City:Limestone","Estimate diff.","low CI","high CI","Slope:Limestone","City:Chalk","Estimate diff.","low CI","high CI","Slope:Limestone","City:Limestone","Estimate diff.","low CI","high CI","City:Chalk","City:Limestone","Estimate diff.","low CI","high CI"
"1","Proteobacteria",6.33742508659634,11.9601526110105,-9.40476190476191,-20.4226676057148,1.61314379619094,6.33742508659634,11.6759518128788,-4.23809523809524,-15.2560009390481,6.7798104628576,6.33742508659634,6.93371649914808,-1.23809523809523,-12.2560009390481,9.77981046285761,11.9601526110105,11.6759518128788,5.16666666666666,-6.26715443394819,16.6004877672815,11.9601526110105,6.93371649914808,8.16666666666667,-3.26715443394818,19.6004877672815,11.6759518128788,6.93371649914808,3.00000000000001,-8.43382110061484,14.4338211006149
"2","Gemmatimonadetes",3.27266509697253,4.87492407223265,-3.30952380952382,-13.9041453081759,7.28509768912823,3.27266509697253,1.58537634657798,7.69047619047619,-2.90414530817585,18.2850976891282,3.27266509697253,2.15098725551924,3.35714285714285,-7.23747864150918,13.9517643557949,4.87492407223265,1.58537634657798,11,0.00544167537762874,21.9945583246224,4.87492407223265,2.15098725551924,6.66666666666667,-4.32789165795571,17.661224991289,1.58537634657798,2.15098725551924,-4.33333333333333,-15.3278916579557,6.66122499128904
"3","Firmicutes",0.20672005668515,0.0631715723727261,3.73809523809524,-8.02950937818115,15.5056998543716,0.20672005668515,0.216931877254376,-4.0952380952381,-15.8628427115145,7.6723665210383,0.20672005668515,0.212975323107591,-1.42857142857143,-13.1961760448478,10.339033187705,0.0631715723727261,0.216931877254376,-7.83333333333334,-20.0451537661074,4.37848709944072,0.0631715723727261,0.212975323107591,-5.16666666666667,-17.3784870994407,7.04515376610739,0.216931877254376,0.212975323107591,2.66666666666667,-9.54515376610739,14.8784870994407
"4","Chloroflexi",4.18587847813321,8.04624246304904,-7.78571428571428,-19.1528692881626,3.581440716734,4.18587847813321,5.22406821966214,-2.28571428571429,-13.6528692881626,9.081440716734,4.18587847813321,4.02119074475034,0.547619047619053,-10.8195359548292,11.9147740500673,8.04624246304904,5.22406821966214,5.5,-6.29625422912386,17.2962542291239,8.04624246304904,4.02119074475034,8.33333333333334,-3.46292089579052,20.1295875624572,5.22406821966214,4.02119074475034,2.83333333333334,-8.96292089579052,14.6295875624572
"5","Actinobacteria",53.6430594349578,46.207948843519,4.35714285714286,-6.30314566355672,15.0174313778424,53.6430594349578,60.3021649177502,-1.30952380952381,-11.9698123302234,9.35076471117577,53.6430594349578,39.1012243091111,8.85714285714285,-1.80314566355673,19.5174313778424,46.207948843519,60.3021649177502,-5.66666666666667,-16.7293708805969,5.39603754726358,46.207948843519,39.1012243091111,4.49999999999999,-6.56270421393026,15.5627042139302,60.3021649177502,39.1012243091111,10.1666666666667,-0.896037547263584,21.2293708805969
"6","Deinococcus-Thermus",4.04992046326001,6.34879206350286,-2.21428571428572,-14.642505405537,10.2139339769656,4.04992046326001,3.5136916305069,2.11904761904761,-10.3091720722037,14.5472673102989,4.04992046326001,4.62855617228008,1.28571428571429,-11.142505405537,13.7139339769656,6.34879206350286,3.5136916305069,4.33333333333333,-8.56403976150235,17.230706428169,6.34879206350286,4.62855617228008,3.5,-9.39737309483568,16.3973730948357,3.5136916305069,4.62855617228008,-0.833333333333327,-13.730706428169,12.0640397615024
"7","Bacteroidetes",4.74230742833074,7.36676635415541,-2.54761904761905,-14.8807704791581,9.78553238391998,4.74230742833074,4.18481735897261,1.95238095238095,-10.3807704791581,14.28553238392,4.74230742833074,18.0721052804055,-2.38095238095238,-14.7141038124914,9.95219905058665,7.36676635415541,4.18481735897261,4.5,-8.29871609926867,17.2987160992687,7.36676635415541,18.0721052804055,0.166666666666669,-12.632049432602,12.9653827659353,4.18481735897261,18.0721052804055,-4.33333333333333,-17.132049432602,8.46538276593534
"8","Cyanobacteria",23.2048688101305,14.6643965473063,3.95238095238095,-8.12819604329776,16.0329579480597,23.2048688101305,12.6988488336964,6.28571428571428,-5.79486270996442,18.366291281393,23.2048688101305,20.0398461672747,3.45238095238095,-8.62819604329776,15.5329579480597,14.6643965473063,12.6988488336964,2.33333333333333,-10.2032738867528,14.8699405534195,14.6643965473063,20.0398461672747,-0.5,-13.0366072200861,12.0366072200861,12.6988488336964,20.0398461672747,-2.83333333333333,-15.3699405534195,9.7032738867528
